effect_modifier0,instrument0,instrument1,confounder0,confounder1,confounder2,confounder3,confounder4,treatment,outcome
-0.9227053436121464,1.0,0.07045708834563513,-0.08257409234285967,0.029676609439467323,-1.3103418150500121,-0.9262084898700255,1,True,5.780715795991103
0.024621638633170517,1.0,0.6378234485518364,2.8196740558394096,-0.7711431368343686,1.131838263520382,-1.6148219183803327,2,True,7.866111315789904
0.8526772678110666,1.0,0.8950222975568242,0.8273289955306068,0.7749861389193191,0.9561698954407212,-0.8195590059472084,0,False,0.5027072349800303
0.7192846308495779,1.0,0.7982375542588833,1.5277788451279277,0.11211268633056734,-1.12198625120659,0.7952633603564583,1,True,16.17575578304838
-1.9186388280096396,0.0,0.5501027240889305,0.3712368794131967,0.4185586433928455,1.351864310551543,-2.2197906729654857,1,False,-3.729702239620425
0.47733246464671863,1.0,0.9482941327236707,-0.4335746990515269,0.12296872608068081,1.7070597617127365,-2.5770595959941045,1,True,5.136072392310391
-1.4745056154337246,1.0,0.2927394717118832,2.061902262989033,0.07886889143598204,-0.5570781672022465,-0.7816436952851243,1,True,6.823608842351058
-2.2966553641072474,1.0,0.2349646938482427,1.0264115253811255,0.6886173786213662,-0.01769639673906731,0.08852827558436893,1,True,7.914754024852049
-1.8110042321976696,1.0,0.925957497473237,0.4604190870407152,0.0901185274921986,-0.5982231894582144,0.42362342574502243,1,True,7.975393689648883
-1.0013105544173944,0.0,0.048039140259406365,1.6566807437741478,1.3321565386625456,-0.8928987696026072,1.0960959149524612,1,True,15.870553272584461
0.4474705724275543,1.0,0.2342940131945087,-0.6464119977916787,0.4505676196688063,0.15641811635773345,-0.4982263192865868,2,True,11.983284272504957
-1.511628054163062,1.0,0.6570009364040583,0.5569356349959068,1.4481375490460175,1.0624782134803663,-1.5800155909492197,2,True,7.7642492262289
0.34614389182017336,1.0,0.8192206850558376,0.14611957103526618,-0.19653646163792232,0.7601834693731587,-2.715496393416338,2,True,4.786620063572909
-0.6740623017880414,1.0,0.6593342112778123,-0.7036712436313979,-0.8430953573895713,0.3791008550018188,-2.6037733553701203,1,True,-0.6175740163567252
-1.0833700011192875,1.0,0.6772499263968106,-0.3942054948919126,-0.5320219776990657,0.08660652436229266,-0.15489732535840028,2,True,6.880596252000631
0.10052880547996967,1.0,0.03206724435489694,-0.08765571884147183,0.05605067374203,2.4314491813662613,0.4067725952884438,3,True,14.259052263762158
-1.9175865841796742,1.0,0.906515867435949,0.36804334046333825,1.3459663945388725,0.07968370733383101,-0.3024518519450595,3,True,10.504108389584287
-0.3257611755959011,1.0,0.41259035990948234,-0.26086989621488965,-0.38895120413140444,-0.29122446615368414,-0.15219578663993694,3,True,10.011769475583801
-0.07221011674168965,1.0,0.40234324299241275,0.6974351303845869,1.4060314711063344,1.203851767436513,-2.730420493077018,3,True,9.02542746394428
-1.4013784987501934,0.0,0.62000610297547,1.2432829898469349,0.8735033192027049,2.7024801651195,-0.4102186735966404,0,True,9.001604435264728
-1.7017362536127145,0.0,0.4410131994848693,0.4568978586179797,0.32489143786769187,-0.7857608814135866,-1.5710362570248328,1,True,3.3304427987270104
-1.3459867008749473,1.0,0.5470958146202917,0.48509379204666203,1.9655442009671316,1.2626205900009029,-1.1169867695278906,3,True,11.497585654231393
-0.5975950022442693,1.0,0.4577637741045548,0.8594468344686812,-1.0375335974503679,-1.2757363278522031,-1.2904669946798328,3,True,5.359303371690647
-0.3429968593869204,1.0,0.14948623639984027,0.8405687453998685,0.6094494711988552,1.6737638905441787,-2.6103490688159443,3,False,-2.229929457142055
-0.8669245704521666,1.0,0.985191183637527,2.3233071160793255,0.06643007307408064,-0.3129634421085755,0.5106251828050881,2,True,12.935042310898469
-0.9694925332784282,1.0,0.01737612628034846,1.5434298886722517,1.9984786371301042,-0.5022680036681373,-2.0012503217576874,3,True,10.6991065251405
-0.7485320033219133,1.0,0.914467645358696,0.4947172891207252,-0.4837613029132142,-0.655567395603732,-0.7643927350820396,0,True,5.15645907343382
-2.815288969105218,1.0,0.6193088912296982,0.46590731005098995,-0.1786238685850413,0.22247501822466392,0.7579311641645234,2,True,6.668762045988556
-1.3407446718091829,1.0,0.10173890855038092,0.4404073849818618,0.7889246177644352,0.7439902177715985,-2.3166600655223606,3,True,5.187410448857431
-1.5428647425666522,0.0,0.6931671531986624,-0.5606718554453445,0.31916878553311134,2.5159281173073955,-1.53564594281988,3,True,5.118718213999928
-0.955442707505874,1.0,0.6886788009814158,0.08553762123942005,-0.04117114386819476,-1.116477442102479,-2.2832711575145526,0,True,1.1342791653695579
0.7451030737546049,1.0,0.631701447049502,1.01736324690294,0.39102247565677073,0.2514284571177904,0.08672360649371036,1,True,14.764906796858007
0.5657102677740065,1.0,0.5658214688983279,0.7103809279574504,0.9340293003156681,1.826238306376243,-0.976985263264009,1,True,12.725939017220536
-0.06795916260996648,1.0,0.9190328474150034,0.8432758328127496,0.11466478384704698,0.37752933122588744,-1.2685298871265078,0,True,7.414223073708451
-0.47356147717684166,1.0,0.21754543410974536,0.26163273863698155,1.1117320661165526,0.06898200782770747,-1.5203981223038903,1,True,8.445318718071984
-1.9942348256202234,1.0,0.34859680616995525,-0.8336229632569379,0.916561455410699,0.030291078787930026,-0.4042236870584865,2,True,7.1225205782428285
1.0869241747817098,1.0,0.39621019991619033,1.1620789728595002,0.2594413876037608,-0.1599040391486647,-0.46717148597920977,3,True,15.4641563151694
-2.0786887605025424,1.0,0.12993279300032068,0.08817504151572969,0.6056925216340112,-0.1334356585252645,-0.3500662300740846,0,True,5.4129645856897906
0.5266593897296171,1.0,0.5026875132655203,-1.1909423552800549,-0.18133695527016336,0.650171417470416,-1.0858688362498152,1,True,7.796873993714083
-1.5557396550985825,1.0,0.6982002360265667,0.9736681106602091,-1.1277494078454275,1.1362583905592416,-0.16313922796192182,2,True,5.49333200763469
0.9433923218457207,0.0,0.8939938885762018,-0.3921695915783915,0.29204732562796504,1.4915812681139358,-0.5672329242212857,3,True,13.875236498695601
-0.2580825966376592,1.0,0.14483655999476852,0.8504901968562171,-1.4405764850737648,0.2784253958297292,-1.1599038400427983,0,False,-6.007655051134478
-0.539342303376596,1.0,0.7010051291652479,0.07931823990819648,1.8020485281051986,-1.1746462676143483,0.16862385078902808,1,True,14.282374186757007
-0.29454302285759737,1.0,0.34941836213328326,-0.041944231157732104,1.9381089515179857,1.3786734401823986,0.5616084040826836,2,True,17.424082749423302
-0.6208686925928962,1.0,0.1732515754675592,-0.4704662181938203,-0.7759797169516892,2.5416905573995456,0.38326610779615455,2,True,9.210836886195406
-1.1085497595295473,1.0,0.4243018421143091,-0.25513788728662434,0.6668970116091725,-2.58161051072638,-2.314766573909292,1,True,2.7503344142955077
-1.065851358935074,0.0,0.8389457104646405,0.7575261451878357,-0.2710864248553346,2.0638864515891293,-0.4557737855636625,0,True,6.378870290255659
-0.6565922838458961,1.0,0.06312373331587895,-0.813663232452567,0.3857779199151504,-0.19966635365019314,-0.41780629390772045,3,True,9.908325164465694
-0.5534505350534693,1.0,0.7920713059533623,2.846561539244087,0.5519213182013181,0.9026082104742819,-1.0175855297926777,2,True,11.333050700433926
-0.6148900683808688,1.0,0.6177402697803192,0.6697759850954921,-1.430465985262672,-0.2042116364749097,-1.2954040752283302,1,True,2.7037347543522854
0.30054261368550184,1.0,0.9360064388360183,-0.2351046723501079,0.7539567251231628,0.22394131874925643,0.36853061980004154,1,True,14.267204585301556
0.3014335395105424,1.0,0.7933499058757668,-0.08660875584432726,-0.17780499983733206,-0.25111012528927346,-0.2311260899351718,0,True,9.549932810464034
-0.6979365460290029,0.0,0.1756739930561052,1.4617239872293672,0.7424766534767439,0.13875231369943325,-1.8439076299262787,0,False,-1.9616640701246966
-0.3690842314094723,1.0,0.018684588034453165,-0.07771528840850728,0.5812685692050827,0.8232179690012146,-0.8129553891232457,0,True,8.361214808286492
0.043195093247024086,1.0,0.8696270859097205,-1.1067542755132709,0.10454466652146963,0.3059203677613999,-0.4591495338051858,0,True,8.218910548427036
-1.250314526263487,1.0,0.02148404041241081,-0.16336902986839563,1.5653193157949268,0.8259822159314278,-2.013053455882814,1,True,6.036014629559993
0.354724353937107,0.0,0.0012352698152851005,1.4588745291197474,-0.23192579326848872,1.8119753475026072,-1.017015730263609,0,False,-1.869061514071059
-0.6343276220903076,1.0,0.5679855022287706,0.08907218373657988,1.0601623384326637,0.9003864711498679,0.2979596531837545,0,True,12.08076581503878
-0.31903964785456024,1.0,0.055774336853469,-1.670329214942949,-1.2503658449752897,1.2448693823897177,-1.9512433325596021,3,False,-7.201696358587859
-2.0521767233847994,1.0,0.11919729474982388,0.15510715429397987,-1.1933584874674952,0.5198290586461014,-0.32115641493729674,0,False,-3.6379917110774875
1.4711890862555161,1.0,0.4759605955637438,-1.5861925482739292,-1.4176854494672577,0.3347540132509598,0.13941926445083297,2,True,10.876979609629508
-0.04413300098780104,1.0,0.15883660980361158,0.7484408831497444,0.2393338538316861,1.9219766399768938,-3.4557053457326967,3,True,4.390197304685727
-1.229848620404844,1.0,0.9887676296830201,0.06524925291935185,-0.1481171624827449,1.074930947839667,-1.3281027020260705,1,True,3.960957698483986
0.31734792728701666,1.0,0.7823612094366026,1.6704174521109243,-0.5833552105679958,-0.40371686876603174,1.007707657151606,3,True,15.902151188593633
-2.38379745797809,1.0,0.5522584082851417,-0.3732205843247789,0.3570762577464752,-0.17564256370002362,-1.7406449865497846,3,True,2.281014614115745
0.311864736431382,1.0,0.11238396995985955,0.6283687377125861,0.19071822856062198,0.6168900156626052,-0.565211611790794,1,True,11.128160844964617
-0.6721511724860174,1.0,0.7277533479242626,-0.2266948283401582,0.7514076359834211,-0.00873606754480949,-2.2763324454375704,1,True,4.5604495374361855
-2.637405807023371,1.0,0.30747358621685716,-0.868074068418748,1.2490804311358588,0.1428039093866313,-1.2946602951406017,2,True,3.9099131514753322
1.489062857235385,0.0,0.4586764927569128,-0.1252660189534801,0.543976986434386,-0.1651234208395842,-0.3189113829052218,2,True,15.704068860219245
0.4853198845046307,1.0,0.2553463564708406,-0.182823863789638,0.20010263908243706,0.5986169066063501,-0.15159402539084676,2,True,12.858977611289106
-1.2021335530753579,0.0,0.7476389451727409,1.2783328779308518,-1.6977396276366665,-0.45081718748224286,-0.8984551758767529,0,False,-5.694024194289046
-0.413781647069636,1.0,0.32204369981143965,0.08643744563551636,1.4751417418176278,0.3604263861485933,-0.4805227038517167,2,True,13.078972524131155
-0.3691078123232729,1.0,0.3518412860050477,-1.26620477756991,1.8950963144317958,1.0723258128552622,-0.27799123531282677,3,True,14.578643016834624
-0.245207488739728,0.0,0.7835471992780263,0.18265260424621407,-0.9900623563640005,-0.7831419831651931,0.2893605014910081,3,True,10.196816441607396
-0.7234212598946619,0.0,0.9961962885697723,-1.8964188198685012,-0.3275215380495763,0.24250146185613786,0.3007132701371862,0,True,6.673584608362001
-1.6128980035978608,1.0,0.8201379559331418,-1.2673602241507713,1.4635144635432396,-0.8969970536503971,-2.581314297743916,3,True,3.7639354578470696
-0.18209077181131994,1.0,0.572050268809787,-0.2499304643935093,0.7370904536951292,0.7040021299245699,0.924098571221772,3,True,16.265871303675247
0.19401382546427803,0.0,0.9505618308733589,-0.30459984903467174,0.5612971032205849,2.738937476623125,0.3027351392239812,1,True,13.693550375064548
-0.832836531372918,1.0,0.312217814331887,-0.8791700331095709,0.4508416801418494,-1.2072777093407834,-2.892387068326884,2,True,1.8185482718131278
-0.9515794897130008,0.0,0.2819781842655049,1.5296059286517243,-0.1385461205602293,0.6717736541138716,0.35504212170992,2,True,11.288260095646006
1.0324711541293723,1.0,0.2788728986137622,1.2158606831256633,-1.2989670130941846,0.5849044933051399,-2.4469949915528186,0,False,-8.813664121950202
-0.5180349169353807,1.0,0.7674246508264702,0.5970309267593308,-0.4933763023592773,0.07328355888962457,-2.169664659458974,2,True,3.6704916356539403
-0.9883011604878763,0.0,0.42957182453906817,0.1279359579043876,2.049001447070909,0.3759655943751615,1.318610415255056,2,True,18.054890490873824
-0.8887207859376809,0.0,0.6235486151091816,0.24948487629739266,0.8510172786218924,1.268772644183371,-0.9379386966310826,0,True,7.731966918539901
-1.134789246571678,1.0,0.17572056325239493,0.09663067089900423,-0.5940705614353103,0.9136824114078843,0.5530070424782598,2,True,9.062566706717275
0.25068812289862175,1.0,0.2236930680765914,-0.9075094333868796,0.12433673977012294,0.3364907132041356,-0.5744080710677125,0,True,8.653189873652137
-1.5105588240489902,0.0,0.20524002975109168,-0.7568343835879561,0.6448790862289763,0.10861585448662447,-0.7854979970656563,1,False,-0.33884402524663115
-0.2345481975245674,0.0,0.7010217585203132,-0.4033674341830634,0.8814845733831854,0.7283724356776755,-0.054081677788044846,2,True,12.867925694165463
-0.35288528263260377,1.0,0.9983163152079666,0.4203807229664626,-1.8916191185392108,1.4862099314757957,-0.8247159472211395,2,True,4.367002691112915
-1.6741950627242477,1.0,0.23492598402923714,1.6450789217177835,-0.8256712802340299,-0.03301273259528781,-0.7167794916114655,2,True,4.8144576252179885
-0.729061278486412,1.0,0.21578335317421915,0.7735936371578807,0.19645452864475185,-0.2838396045567392,-2.4586363455026774,3,True,4.964812055443974
-1.8727770456309667,1.0,0.37595556815468034,1.453577346367813,-0.44557224016335484,1.6798039714438877,-0.9977480898721637,3,True,5.422236503338494
-2.4119234826334734,1.0,0.42608355999004066,0.03885363756619986,-0.11601119376747285,3.389145604945016,0.15386069201649555,0,True,4.672329182569657
-0.041208446119849196,1.0,0.20092476158380446,0.9914769600702364,0.631621115157971,0.7807603930519577,-1.6827973868650026,0,True,7.801761248595923
-1.8653190882037114,1.0,0.8549513246642397,1.1739821482788901,-0.7331255369998905,0.2603289377532434,-1.8212773236996838,2,True,1.206054703083824
0.5420480525005256,1.0,0.1927258933823892,1.989768800960124,0.037585684509837756,2.504595309691378,0.2475891833961481,2,True,15.830571462190045
-0.11199943362789888,1.0,0.2809610866513328,0.05305710169002442,0.45472155644224477,0.6107549729883838,-1.200194292166528,1,True,8.49639976468442
-0.5367394881916698,1.0,0.8527373977673119,0.5223889854783651,-0.40696722867460106,0.06363340149826824,0.5350550373358078,3,True,12.015870056860573
-1.6865335526576677,0.0,0.8053229781013391,0.7208507976885143,0.6371222917338342,-0.35290892493904213,-0.534015214193914,1,True,7.278389626627895
0.04869379717276334,1.0,0.5985726120125051,1.7545418107635464,-0.1703385923189552,2.1421473146027057,-0.75586560793116,3,True,11.871763648193722
0.3898567615279225,1.0,0.3164720449099995,1.0377147284419181,0.2760442674071194,2.455159574937281,-1.6713586450379418,3,False,-0.21452580003888458
1.3372442729874752,1.0,0.5120417183499507,0.20195465707191207,1.4553767296851532,0.8808160824685887,-1.10663546157743,1,True,15.034441809599254
-1.0676944348986077,1.0,0.38101922986788606,1.6786204287656683,-0.4116902056921472,-1.543960893610864,-1.9940174807051643,2,True,3.6264611943136704
-0.4724546901800096,1.0,0.08958318163740098,0.7998444679949638,-0.7322121350099438,0.852064999869252,-1.7383301174146815,0,True,3.031501048209265
0.8893276618854491,0.0,0.22387314060589603,1.0619045004155057,-0.24191444104310827,0.41119610581055605,-0.7313093870673536,2,True,12.192862843483637
-1.1705339246047104,1.0,0.813264670581777,0.6573469285462862,-0.9894912471895552,0.8910420981903994,0.5218298752383994,2,True,8.381731638843394
-0.3249721580128171,1.0,0.6117281331186979,2.5575070075028776,0.0015407623736111709,-0.37818867749960905,-1.0612707304856168,0,True,8.345208684800934
-0.09816194829946262,1.0,0.4857244832824362,-1.70190264490815,-1.1284577534521816,0.7926185332544252,-0.029434945758861963,1,True,6.3985551209275915
-1.1902076782441964,1.0,0.731362325596361,-0.28419710545795396,0.7535626274319112,1.6224719596557036,-2.078873267785881,3,True,5.664306146117573
-0.15459986643519752,1.0,0.7429144856633584,-0.932291876327614,-1.9726436102726441,0.34639925409601113,-1.2998094055584364,0,True,0.4160051935133789
-0.05490098009889849,1.0,0.908927130726424,0.8605906449307605,-1.1529597113047705,-0.1891521345004663,-1.8086985791117078,0,True,2.7330827842626144
-1.3619888802009685,0.0,0.4086130534873974,0.2270895301867662,-1.66631874419271,-0.06862501794881548,-0.1624958511066461,0,False,-4.391515199595262
-1.1020751377412148,1.0,0.8118379041709903,0.5655647697385606,-1.7056924398470337,-0.033441073515224407,-1.3152149842140595,2,True,1.5034584929598775
1.0225647762272525,0.0,0.9214296116929415,0.576272646146849,-0.1365764387393159,0.22588811608679776,-1.2180301229959194,1,True,10.200893865461655
-0.45524039800155275,1.0,0.5248100228235852,1.2334106892334553,-0.7306414613747528,2.1375189987221646,-0.013042347295408652,2,True,10.0139433239132
-0.568028637190677,1.0,0.16230336388896494,2.104730309599063,-0.308730134237159,0.5661671933726885,1.0611618793393256,3,True,15.014815787924206
1.5721024087944262,0.0,0.45195571848350713,0.06392420316809988,1.8201573188570472,1.9806381097358405,-2.189051216400263,1,True,13.585847571895416
-1.6756434459745246,1.0,0.34832239490280004,2.008922287017783,1.7394267973265245,2.1416911078142977,0.05287240008411931,1,True,13.110715405477373
-0.9959032334960282,1.0,0.19781810519347587,-0.8456443722799074,0.6007395711064484,2.3581683278661534,-0.34906297681157056,3,True,10.163817438427456
0.8027989658775851,1.0,0.03466512218107676,1.0862616062900372,2.8878056193962722,-1.2716396143915294,0.3123998625132096,2,True,22.36815556291515
0.7390555107028782,1.0,0.7100081711599165,2.0758129654630677,1.2650459456168157,0.7795231391304925,-1.988204343627744,0,True,11.369423724180821
-0.8341920648260439,0.0,0.664697306942509,1.5148210781148586,-0.48850933188791723,-0.8045815751447074,-1.136150031491874,2,False,-1.5662063588009727
-0.537152099000357,1.0,0.027737768799585005,-0.28490231397417876,-0.521218935719944,0.842751837693025,-1.3553553420302757,3,False,-2.6828870734848618
-0.2746337910266352,1.0,0.7489921440003473,0.1433580613778811,0.8776967130744784,1.6184269231022737,0.6322166561824647,1,True,14.409977618861866
0.6691702448694301,1.0,0.34133664752015824,-0.8187699937764741,-0.9398346911207525,0.4967347226961681,0.9477295981558271,1,True,12.158107650758133
-2.0304775785145694,0.0,0.8039778191443973,0.8579101712163123,0.6119021202916299,1.2392793928881352,-1.5041318433297186,3,True,5.696440300770459
-0.5655305762803405,1.0,0.30665149797150537,-1.7215436353543923,0.19557584061963243,1.3848987782756614,0.5030316125047383,3,True,11.67360664257459
0.9319518758630321,0.0,0.5133216852860133,1.3709899131384091,-0.7687540881275171,1.6938947717548825,0.5930263308550197,0,True,13.442323767980803
-0.12273060012644632,0.0,0.7895307972355565,-0.9121177988465861,-0.3955963972716065,1.0669496624017287,-0.7985140945046285,3,True,8.353480260709
-0.5108128006025366,1.0,0.4890811696559003,-0.8648023764307258,0.056056661259393764,0.1280186136080974,-1.1021553342610004,1,True,5.950226368671577
-3.34886990646831,1.0,0.6209346115450781,1.0025895304066665,0.1221057379240128,0.02955911946457579,-1.0272505492684672,1,True,0.8059690885337822
1.1856842028333763,0.0,0.43924249426913053,0.3021750787451423,-1.781355244841284,0.35400343803783113,-3.04316616586907,3,False,-10.01850932819378
-0.7181012530267894,1.0,0.7605071667268904,2.2987624390785295,-0.7568861256426507,0.9061161817599928,-2.0500335697456107,2,True,4.391421402200576
-1.6600749575952902,1.0,0.09673098789704249,0.8553401239247173,1.216764170974588,0.9538163670769277,-0.5851410797185717,0,True,8.118785223314687
-0.3201256725452968,1.0,0.1630587132981407,0.7193256629141082,-0.7525729768304167,0.5088710287337262,-0.760577509015144,3,True,8.368404414543097
-0.6855093899284932,1.0,0.0033879725082784917,-0.06304491013532554,-1.082459587045976,1.343510031186845,-0.3129764800439877,1,False,-2.563156319081795
-0.9642462121769403,1.0,0.3637354796698522,1.524877459628878,1.4633874204848973,-0.012815693957171526,-3.1666974715438423,3,True,6.256865921597167
-1.7921035133617145,1.0,0.9771777593291208,0.36003365629441547,-0.3011251451975397,0.6788872381879558,-1.3222699592562603,1,True,2.3900737045014058
0.8862023622509847,1.0,0.09455032770343652,0.5300331696937858,1.1185716470485485,-0.4947035377461262,-0.7181914909415568,3,True,15.819541419333992
0.6619769477871364,1.0,0.9808518354157747,0.7306717522551445,-1.2692539793068074,0.6681593673215013,-0.18297709744883317,2,True,10.346891795940559
-0.2919476624243319,1.0,0.7146004948680285,-0.08614161027953565,-2.9584639729362894,0.98776257761121,-1.839474144354358,3,True,-0.5876874351694071
0.019082016061289175,1.0,0.16170106164515896,-0.08290981838000866,1.5476887119876832,0.5308665068898508,-1.577246058591012,1,True,10.379355304053474
1.1523621035702352,1.0,0.26212484386292223,1.0909554178935927,-0.4350789664556809,1.547365627962698,-1.1663014892227368,0,True,9.75675699861721
-0.9317846893311067,1.0,0.3802595441323048,-0.21299972658273358,-0.9156767170081435,-0.9643883144863001,0.09262925476830042,0,True,5.329953892189373
-1.684884310406434,1.0,0.5180551758727201,1.0022355389966418,0.19842725182425314,-1.1069077185845029,0.30905814866901227,1,True,8.626813649952249
-1.846463731088592,1.0,0.5675408612549149,2.104184794746683,-0.11957129589004176,-0.6778408913581204,-2.1002610499586014,2,True,2.632368086409568
-1.2989114633599836,1.0,0.1267419223329993,0.18991508560663634,1.8457107697895545,-0.11980060926296088,-1.5290913586220185,0,True,7.276914785915807
-1.030526519363483,1.0,0.2924667151936172,0.9002273611944707,0.8425216234976618,1.4743667974370105,-1.1092575851281894,3,True,9.903390456788859
-0.40216623400306795,1.0,0.8106931279736477,0.9083614378644431,-0.00715876622216792,0.5368784768575237,-0.7218519661303937,3,True,10.271090604711564
-0.5148447118762919,1.0,0.12746582112780236,-0.511517417934944,-2.4562283617680025,0.10876450854885855,0.8365047403583521,1,True,5.32036423254158
-0.29843462451211145,1.0,0.8807450620638267,1.198802282873037,-1.0972464888975257,0.5628524373497783,-0.31751436544644995,3,True,9.213815095275828
1.1082717892866067,1.0,0.35824664348610524,0.6009455409268138,-1.0498671097411754,-0.0754624776434083,-0.48210481387835585,1,True,10.134340990476996
-0.5879924309840092,0.0,0.7038244498512204,0.1315152569401627,1.2229302159231157,-0.4296606815528121,-0.981894388281847,3,True,11.380599423405188
-0.14528586669257748,1.0,0.9574572279377734,1.41937246066598,-0.0004477427877330048,1.5224994418892113,-1.6619821068346292,2,True,8.126809924381257
-0.8975507458679179,0.0,0.32375062893170403,1.434918362711989,0.8819823610594344,0.23015251413659515,0.01351435348003116,0,True,11.220801906655192
0.6658831478741496,1.0,0.9007370471903626,1.4600261472964688,0.35169734593561736,2.5494982633285037,0.30340691413413357,0,True,14.986649845300423
-0.40105502843719587,0.0,0.06254691774946564,0.898952191418999,0.17080977740878467,0.036712308144698946,-0.1700540084632861,0,False,0.703080820921902
0.3817719871644669,1.0,0.3844576965243296,2.773293889192249,0.3605985752666402,-1.1255698625960762,-0.6744188023247126,1,True,12.956050382499678
0.21007310261508916,1.0,0.8418388622175924,-0.7439745608330308,-0.5615081888953192,1.7764634679070719,1.338523496884669,1,True,13.287484194873084
0.40698762242675923,0.0,0.17831060357787942,1.0707938273418711,0.6326372316414048,1.0885089040767992,-0.1364141208124433,3,True,15.723753339336215
0.4506928307233927,1.0,0.31446929110362953,-0.2956753412793668,0.17595554453222428,-0.06573610732073976,-0.6865173465268302,3,True,11.85756865653816
2.5035625969105917,1.0,0.14815565987033896,1.5366110419266814,2.6663021001337763,1.9246776360466928,-0.521831867074697,3,True,25.46164450558237
-0.3870185470819345,1.0,0.26044135319696493,-1.2114957789300864,0.927524954322481,1.54111594496573,-0.8883087659198871,3,True,10.58901458739635
-0.2874347063490711,0.0,0.13377438132462072,2.362238001152037,0.9863837887167068,1.264642158148901,0.7443201380054472,1,False,7.501687575615026
-1.0175900388960288,1.0,0.4678875801431036,1.20226424775525,-0.3137142409660377,-0.63957095096917,-0.9823850349333879,3,True,7.349409723845081
0.7142059623564792,0.0,0.42369609648666284,0.27850923087673585,-0.6817038534344676,0.3312917775171395,0.2247185067995756,1,False,0.032128357106153076
-1.5512937819157693,1.0,0.27604693164185823,0.7332353806198886,-1.0435659767208132,0.955818530087378,-1.8978501989558043,1,True,-0.08171044685060425
-0.5343984274760366,1.0,0.009240297339696113,0.12939795134169968,-0.8531676972564666,0.3986136362931686,-0.2884074834037783,0,True,5.941919820760396
-1.0451577987750218,1.0,0.23340639190349122,0.531572105799635,-0.15246148842676852,0.3716648680358571,-0.5877074639298099,1,True,6.718771883706899
-0.819981075240313,1.0,0.6438252244484479,1.487328040439189,-0.4565488153946833,-0.37649287795855324,-1.8739307365356892,1,True,3.667445926707605
-1.1290291568273858,1.0,0.5187515373203136,1.1955133934866187,-0.44164235408246943,-0.3766118370943434,1.6688978765078388,1,True,12.432643133756564
-1.1308187979980726,0.0,0.4146700274187407,0.05153028402586718,0.40804948126816387,1.219834053243586,-2.2951544672016704,0,False,-5.029808053490461
-1.3238602406678837,1.0,0.3444643259209864,0.05434484337550671,-0.9530216516186745,0.6562252629845747,-1.6446517395666174,2,True,1.6182176261892391
